State Code,County Code,Site Num,Address,State,County,City,Date Local,NO2 Units,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,O3 Units,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,SO2 Units,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,CO Units,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI,State_Abbr,Population_2010
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,ARIZONA,Maricopa,PHOENIX,2006-11-12,Parts per billion,24.083333,43.0,20,41,Parts per million,0.023167,0.046,10,39,Parts per billion,0.291667,2.0,4,3.0,Parts per million,0.379167,0.8,23,,AZ,6392017
4,13,9997,4530 N 17TH AVENUE,ARIZONA,Maricopa,PHOENIX,2014-08-11,Parts per billion,5.954545,11.0,8,10,Parts per million,0.047667,0.063,10,77,Parts per billion,1.7,3.0,8,,Parts per million,0.3,0.3,0,3.0,AZ,6392017
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,ARIZONA,Maricopa,PHOENIX,2015-01-11,Parts per billion,19.166667,35.0,19,33,Parts per million,0.014167,0.029,10,27,Parts per billion,0.725,2.0,2,,Parts per million,0.875,2.0,2,,AZ,6392017
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,ARIZONA,Maricopa,PHOENIX,2003-03-30,Parts per billion,32.708333,67.0,21,65,Parts per million,0.022333,0.05,10,42,Parts per billion,2.35,4.6,23,,Parts per million,0.95,2.0,4,,AZ,6392017
4,13,9997,4530 N 17TH AVENUE,ARIZONA,Maricopa,PHOENIX,2014-02-18,Parts per billion,25.291667,43.0,19,41,Parts per million,0.01475,0.038,10,35,Parts per billion,0.7125,1.9,23,,Parts per million,0.7,1.1,1,13.0,AZ,6392017
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,ARIZONA,Maricopa,PHOENIX,2004-10-22,Parts per billion,23.625,48.0,23,45,Parts per million,0.014667,0.034,10,29,Parts per billion,0.208333,2.0,23,3.0,Parts per million,0.279167,0.6,23,7.0,AZ,6392017
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,ARIZONA,Maricopa,PHOENIX,2009-02-22,Parts per billion,27.666667,51.0,21,48,Parts per million,0.013917,0.034,10,29,Parts per billion,1.75,5.0,10,7.0,Parts per million,0.8625,2.1,0,,AZ,6392017
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,ARIZONA,Maricopa,PHOENIX,2003-12-14,Parts per billion,28.5,49.0,20,46,Parts per million,0.009542,0.021,9,18,Parts per billion,1.6,3.3,11,,Parts per million,1.091667,3.1,0,,AZ,6392017
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,ARIZONA,Maricopa,PHOENIX,2009-02-14,Parts per billion,21.5,45.0,21,42,Parts per million,0.017375,0.041,10,35,Parts per billion,0.666667,2.0,22,3.0,Parts per million,0.533333,0.9,1,10.0,AZ,6392017
4,13,9997,4530 N 17TH AVENUE,ARIZONA,Maricopa,PHOENIX,2006-02-13,Parts per billion,40.75,66.0,9,64,Parts per million,0.011917,0.033,10,28,Parts per billion,5.925,8.0,8,,Parts per million,1.566667,2.1,9,24.0,AZ,6392017
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,ARIZONA,Maricopa,PHOENIX,2012-02-29,Parts per billion,28.833333,54.0,21,51,Parts per million,0.020833,0.046,10,39,Parts per billion,0.625,2.0,4,3.0,Parts per million,0.55,0.7,3,8.0,AZ,6392017
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,ARIZONA,Maricopa,PHOENIX,2014-04-07,Parts per billion,22.625,47.0,22,44,Parts per million,0.028083,0.057,11,58,Parts per billion,0.8125,4.0,8,,Parts per million,0.375,1.1,7,,AZ,6392017
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,ARIZONA,Maricopa,PHOENIX,2009-06-24,Parts per billion,21.0,49.0,0,46,Parts per million,0.032875,0.057,10,48,Parts per billion,1.041667,2.0,0,3.0,Parts per million,0.541667,1.5,0,,AZ,6392017
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,ARIZONA,Maricopa,PHOENIX,2007-05-11,Parts per billion,32.666667,66.0,20,64,Parts per million,0.033292,0.069,11,80,Parts per billion,1.833333,5.0,0,7.0,Parts per million,0.845833,1.8,3,20.0,AZ,6392017
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,ARIZONA,Maricopa,PHOENIX,2003-03-31,Parts per billion,38.166667,71.0,22,69,Parts per million,0.019583,0.046,10,39,Parts per billion,3.45,8.3,23,,Parts per million,1.0625,1.8,3,20.0,AZ,6392017
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,ARIZONA,Maricopa,PHOENIX,2005-06-14,Parts per billion,30.625,55.0,7,52,Parts per million,0.034667,0.067,11,74,Parts per billion,3.0,10.0,7,14.0,Parts per million,0.325,0.6,5,7.0,AZ,6392017
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,ARIZONA,Maricopa,PHOENIX,2008-08-03,Parts per billion,4.958333,14.0,21,13,Parts per million,0.045458,0.055,11,47,Parts per billion,0.3875,1.0,11,,Parts per million,0.0,0.0,0,0.0,AZ,6392017
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,ARIZONA,Maricopa,PHOENIX,2002-08-04,Parts per billion,12.041667,17.0,7,16,Parts per million,0.020417,0.031,10,26,Parts per billion,1.0,1.0,2,,Parts per million,0.333333,0.5,7,,AZ,6392017
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,ARIZONA,Maricopa,PHOENIX,2004-03-19,Parts per billion,40.4,68.0,19,66,Parts per million,0.011909,0.034,13,29,Parts per billion,2.0125,4.6,23,,Parts per million,0.841667,3.2,21,,AZ,6392017
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,ARIZONA,Maricopa,PHOENIX,2011-11-13,Parts per billion,17.125,38.0,20,36,Parts per million,0.015,0.031,10,26,Parts per billion,0.1625,1.0,23,,Parts per million,0.345833,0.6,23,7.0,AZ,6392017
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,ARIZONA,Maricopa,PHOENIX,2012-01-05,Parts per billion,31.695652,48.0,18,45,Parts per million,0.008292,0.024,9,20,Parts per billion,3.043478,7.0,22,10.0,Parts per million,1.045833,1.7,23,19.0,AZ,6392017
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,ARIZONA,Maricopa,PHOENIX,2002-12-22,Parts per billion,30.208333,41.0,1,39,Parts per million,0.006333,0.012,12,10,Parts per billion,1.275,4.3,5,,Parts per million,1.475,2.6,7,30.0,AZ,6392017
4,13,9997,4530 N 17TH AVENUE,ARIZONA,Maricopa,PHOENIX,2006-10-01,Parts per billion,23.791667,60.0,20,57,Parts per million,0.026333,0.053,10,45,Parts per billion,3.075,3.3,11,,Parts per million,0.641667,1.8,21,,AZ,6392017
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,ARIZONA,Maricopa,PHOENIX,2011-12-07,Parts per billion,35.583333,45.0,18,42,Parts per million,0.005917,0.015,9,13,Parts per billion,2.475,5.0,23,,Parts per million,0.975,1.4,23,16.0,AZ,6392017
4,13,9997,4530 N 17TH AVENUE,ARIZONA,Maricopa,PHOENIX,2012-10-04,Parts per billion,23.478261,48.0,0,45,Parts per million,0.0235,0.05,11,42,Parts per billion,1.4,2.2,23,3.0,Parts per million,0.304167,0.5,0,6.0,AZ,6392017
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,ARIZONA,Maricopa,PHOENIX,2002-03-23,Parts per billion,19.791667,52.0,0,49,Parts per million,0.034417,0.05,10,42,Parts per billion,2.041667,5.0,7,7.0,Parts per million,0.991667,1.5,2,17.0,AZ,6392017
4,13,9997,4530 N 17TH AVENUE,ARIZONA,Maricopa,PHOENIX,2013-03-13,Parts per billion,31.041667,54.0,10,51,Parts per million,0.0175,0.046,11,43,Parts per billion,1.3125,2.2,11,,Parts per million,0.633333,0.9,1,10.0,AZ,6392017
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,ARIZONA,Maricopa,PHOENIX,2008-03-12,Parts per billion,30.916667,53.0,23,50,Parts per million,0.019,0.043,11,36,Parts per billion,2.3875,3.0,23,,Parts per million,0.404167,0.9,23,,AZ,6392017
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,ARIZONA,Maricopa,PHOENIX,2002-05-14,Parts per billion,31.235294,70.0,0,68,Parts per million,0.0375,0.065,11,67,Parts per billion,4.471429,7.0,2,,Parts per million,1.091667,1.8,3,20.0,AZ,6392017
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,ARIZONA,Maricopa,PHOENIX,2008-10-04,Parts per billion,14.5,25.0,0,24,Parts per million,0.015167,0.021,9,18,Parts per billion,1.083333,2.0,0,3.0,Parts per million,0.108333,0.3,0,,AZ,6392017
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,ARIZONA,Maricopa,PHOENIX,2003-01-13,Parts per billion,42.15,60.0,19,57,Parts per million,0.004167,0.01,8,8,Parts per billion,4.347826,9.0,21,13.0,Parts per million,1.695833,2.4,2,27.0,AZ,6392017
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,ARIZONA,Maricopa,PHOENIX,2012-07-21,Parts per billion,6.833333,26.0,20,25,Parts per million,0.045625,0.059,9,50,Parts per billion,1.0,1.0,0,1.0,Parts per million,0.304167,0.4,23,5.0,AZ,6392017
4,13,9997,4530 N 17TH AVENUE,ARIZONA,Maricopa,PHOENIX,2006-04-14,Parts per billion,15.416667,39.0,0,37,Parts per million,0.026917,0.033,17,28,Parts per billion,2.25,5.0,9,7.0,Parts per million,0.55,1.1,0,13.0,AZ,6392017
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,ARIZONA,Maricopa,PHOENIX,2000-03-26,Parts per billion,33.166667,67.0,0,65,Parts per million,0.029875,0.062,10,58,Parts per billion,0.057143,0.2,5,,Parts per million,1.395833,3.0,4,34.0,AZ,6392017
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,ARIZONA,Maricopa,PHOENIX,2009-08-21,Parts per billion,8.708333,25.0,5,24,Parts per million,0.036,0.048,10,41,Parts per billion,1.4375,2.0,14,,Parts per million,0.429167,0.5,6,6.0,AZ,6392017
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,ARIZONA,Maricopa,PHOENIX,2010-12-06,Parts per billion,35.541667,51.0,19,48,Parts per million,0.006,0.014,9,12,Parts per billion,4.25,6.3,8,,Parts per million,0.85,1.9,19,,AZ,6392017
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,ARIZONA,Maricopa,PHOENIX,2001-05-27,Parts per billion,18.458333,40.0,0,38,Parts per million,0.027917,0.048,9,41,Parts per billion,1.166667,3.0,1,4.0,Parts per million,0.420833,1.0,1,,AZ,6392017
4,13,9997,4530 N 17TH AVENUE,ARIZONA,Maricopa,PHOENIX,2005-05-04,Parts per billion,24.916667,66.0,21,64,Parts per million,0.036875,0.066,11,71,Parts per billion,1.6125,2.0,11,,Parts per million,0.633333,1.3,21,,AZ,6392017
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,ARIZONA,Maricopa,PHOENIX,2008-04-06,Parts per billion,14.5,46.0,1,43,Parts per million,0.0365,0.051,10,43,Parts per billion,2.041667,3.0,21,4.0,Parts per million,0.241667,0.4,2,5.0,AZ,6392017
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,ARIZONA,Maricopa,PHOENIX,2011-10-13,Parts per billion,34.043478,58.0,19,55,Parts per million,0.014417,0.038,10,32,Parts per billion,2.442857,5.0,5,,Parts per million,0.729167,1.1,7,13.0,AZ,6392017
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,ARIZONA,Maricopa,PHOENIX,2007-11-25,Parts per billion,22.833333,48.0,19,45,Parts per million,0.015667,0.036,9,31,Parts per billion,1.225,1.6,2,,Parts per million,0.420833,1.1,23,13.0,AZ,6392017
4,13,9997,4530 N 17TH AVENUE,ARIZONA,Maricopa,PHOENIX,2012-03-03,Parts per billion,17.333333,41.0,20,39,Parts per million,0.022292,0.045,11,38,Parts per billion,0.9375,2.1,23,,Parts per million,0.295833,0.7,23,8.0,AZ,6392017
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,ARIZONA,Maricopa,PHOENIX,2001-11-02,Parts per billion,39.791667,62.0,21,60,Parts per million,0.010292,0.028,9,24,Parts per billion,3.083333,8.0,23,11.0,Parts per million,1.641667,3.0,21,,AZ,6392017
4,13,9997,4530 N 17TH AVENUE,ARIZONA,Maricopa,PHOENIX,2009-09-28,Parts per billion,26.5,52.0,19,49,Parts per million,0.023667,0.052,10,44,Parts per billion,0.9375,2.6,11,,Parts per million,0.629167,1.0,1,11.0,AZ,6392017
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,ARIZONA,Maricopa,PHOENIX,2004-01-19,Parts per billion,34.875,57.0,19,54,Parts per million,0.014875,0.025,20,21,Parts per billion,4.225,9.3,14,,Parts per million,0.908333,3.4,0,,AZ,6392017
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,ARIZONA,Maricopa,PHOENIX,2005-08-02,Parts per billion,15.041667,30.0,4,28,Parts per million,0.035583,0.055,11,47,Parts per billion,1.0375,2.0,5,,Parts per million,0.2375,0.4,10,5.0,AZ,6392017
4,13,9997,4530 N 17TH AVENUE,ARIZONA,Maricopa,PHOENIX,2007-09-01,Parts per billion,11.0,34.0,7,32,Parts per million,0.043583,0.066,10,71,Parts per billion,2.625,3.0,2,,Parts per million,0.466667,0.9,7,,AZ,6392017
4,13,9997,4530 N 17TH AVENUE,ARIZONA,Maricopa,PHOENIX,2009-01-13,Parts per billion,31.333333,51.0,9,48,Parts per million,0.008792,0.025,10,21,Parts per billion,4.041667,7.0,9,10.0,Parts per million,1.104167,1.6,1,18.0,AZ,6392017
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,ARIZONA,Maricopa,PHOENIX,2012-06-16,Parts per billion,13.791667,35.0,5,33,Parts per million,0.033542,0.056,8,47,Parts per billion,1.0,1.0,2,,Parts per million,0.245833,0.3,5,3.0,AZ,6392017
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,ARIZONA,Maricopa,PHOENIX,2005-10-12,Parts per billion,41.136364,72.0,19,70,Parts per million,0.017875,0.045,10,38,Parts per billion,2.25,4.3,23,,Parts per million,0.925,1.7,2,19.0,AZ,6392017
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,ARIZONA,Maricopa,PHOENIX,2001-03-25,Parts per billion,33.5,70.0,21,68,Parts per million,0.024833,0.056,10,47,Parts per billion,1.8375,6.3,23,,Parts per million,1.253846,4.0,22,,AZ,6392017
4,13,9997,4530 N 17TH AVENUE,ARIZONA,Maricopa,PHOENIX,2014-10-21,Parts per billion,20.541667,38.0,19,36,Parts per million,0.01775,0.047,10,44,Parts per billion,1.514286,2.6,8,,Parts per million,0.620833,0.8,1,9.0,AZ,6392017
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,ARIZONA,Maricopa,PHOENIX,2003-04-01,Parts per billion,26.875,51.0,0,48,Parts per million,0.020958,0.04,11,34,Parts per billion,1.6125,3.0,8,,Parts per million,0.479167,1.1,0,,AZ,6392017
4,13,9997,4530 N 17TH AVENUE,ARIZONA,Maricopa,PHOENIX,2014-04-05,Parts per billion,9.375,19.0,20,18,Parts per million,0.045583,0.059,11,64,Parts per billion,0.675,0.8,11,,Parts per million,0.266667,0.3,0,3.0,AZ,6392017
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,ARIZONA,Maricopa,PHOENIX,2006-01-29,Parts per billion,30.458333,52.0,20,49,Parts per million,0.015333,0.036,10,31,Parts per billion,0.8875,2.6,23,,Parts per million,0.775,2.2,20,,AZ,6392017
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,ARIZONA,Maricopa,PHOENIX,2006-11-09,Parts per billion,36.791667,52.0,18,49,Parts per million,0.01075,0.027,9,23,Parts per billion,1.8875,3.6,23,,Parts per million,0.895833,2.1,0,24.0,AZ,6392017
4,13,9997,4530 N 17TH AVENUE,ARIZONA,Maricopa,PHOENIX,2006-08-01,Parts per billion,7.083333,16.0,5,15,Parts per million,0.0225,0.035,11,30,Parts per billion,1.541667,2.0,0,3.0,Parts per million,0.308333,0.5,5,,AZ,6392017
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,ARIZONA,Maricopa,PHOENIX,2003-06-14,Parts per billion,22.875,43.0,0,41,Parts per million,0.027958,0.058,11,49,Parts per billion,3.833333,7.0,3,10.0,Parts per million,0.533333,1.3,0,,AZ,6392017
4,13,9997,4530 N 17TH AVENUE,ARIZONA,Maricopa,PHOENIX,2007-12-21,Parts per billion,18.791667,40.0,0,38,Parts per million,0.022917,0.035,11,30,Parts per billion,2.0375,2.3,2,,Parts per million,0.470833,1.8,0,,AZ,6392017
4,13,9997,4530 N 17TH AVENUE,ARIZONA,Maricopa,PHOENIX,2010-12-08,Parts per billion,28.916667,44.0,19,42,Parts per million,0.010042,0.028,10,24,Parts per billion,1.041667,2.0,7,3.0,Parts per million,1.058333,1.9,7,,AZ,6392017
4,13,9997,4530 N 17TH AVENUE,ARIZONA,Maricopa,PHOENIX,2008-09-25,Parts per billion,13.304348,45.0,20,42,Parts per million,0.032042,0.05,10,42,Parts per billion,3.25,4.0,14,6.0,Parts per million,0.466667,0.9,19,,AZ,6392017
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,ARIZONA,Maricopa,PHOENIX,2004-01-06,Parts per billion,50.75,71.0,10,69,Parts per million,0.007292,0.014,9,12,Parts per billion,8.083333,14.0,8,20.0,Parts per million,2.354167,4.3,8,,AZ,6392017
4,13,9997,4530 N 17TH AVENUE,ARIZONA,Maricopa,PHOENIX,2007-01-18,Parts per billion,23.125,63.0,9,61,Parts per million,0.017083,0.032,11,27,Parts per billion,3.15,5.0,8,,Parts per million,1.070833,4.3,8,,AZ,6392017
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,ARIZONA,Maricopa,PHOENIX,2007-11-25,Parts per billion,22.833333,48.0,19,45,Parts per million,0.015667,0.036,9,31,Parts per billion,1.225,1.6,2,,Parts per million,0.5375,1.7,22,,AZ,6392017
4,13,9997,4530 N 17TH AVENUE,ARIZONA,Maricopa,PHOENIX,2007-02-02,Parts per billion,28.208333,48.0,20,45,Parts per million,0.01325,0.036,10,31,Parts per billion,2.3125,3.3,23,,Parts per million,0.958333,2.4,21,,AZ,6392017
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,ARIZONA,Maricopa,PHOENIX,2008-09-28,Parts per billion,15.0,42.0,19,40,Parts per million,0.032292,0.053,9,45,Parts per billion,0.825,1.0,2,,Parts per million,0.129167,0.6,1,,AZ,6392017
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,ARIZONA,Maricopa,PHOENIX,2001-06-10,Parts per billion,16.125,32.0,0,30,Parts per million,0.032458,0.061,10,54,Parts per billion,0.26087,2.0,3,3.0,Parts per million,0.5625,2.1,4,,AZ,6392017
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,ARIZONA,Maricopa,PHOENIX,2011-02-26,Parts per billion,17.166667,41.0,0,39,Parts per million,0.032333,0.046,13,39,Parts per billion,1.075,1.3,8,,Parts per million,0.375,0.7,0,8.0,AZ,6392017
4,13,9997,4530 N 17TH AVENUE,ARIZONA,Maricopa,PHOENIX,2006-07-30,Parts per billion,5.0,11.0,21,10,Parts per million,0.026,0.032,11,27,Parts per billion,1.5125,2.0,20,,Parts per million,0.391667,0.5,20,,AZ,6392017
4,13,9997,4530 N 17TH AVENUE,ARIZONA,Maricopa,PHOENIX,2013-08-18,Parts per billion,5.0,10.0,23,9,Parts per million,0.05225,0.067,9,90,Parts per billion,0.075,0.2,14,,Parts per million,0.2,0.2,0,2.0,AZ,6392017
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,ARIZONA,Maricopa,PHOENIX,2000-01-16,Parts per billion,45.75,73.0,19,71,Parts per million,0.01075,0.023,9,19,Parts per billion,6.4375,11.6,23,,Parts per million,1.5625,3.7,19,,AZ,6392017
4,13,9997,4530 N 17TH AVENUE,ARIZONA,Maricopa,PHOENIX,2015-03-03,Parts per billion,16.208333,36.0,20,34,Parts per million,0.018375,0.038,10,35,Parts per billion,0.6125,1.5,8,,Parts per million,0.521667,1.236,7,,AZ,6392017
4,13,9997,4530 N 17TH AVENUE,ARIZONA,Maricopa,PHOENIX,2009-10-06,Parts per billion,22.416667,36.0,23,34,Parts per million,0.022958,0.048,11,41,Parts per billion,0.225,0.6,8,,Parts per million,0.520833,0.7,2,8.0,AZ,6392017
4,13,9997,4530 N 17TH AVENUE,ARIZONA,Maricopa,PHOENIX,2009-11-03,Parts per billion,26.434783,49.0,18,46,Parts per million,0.014167,0.038,10,32,Parts per billion,1.375,2.0,1,3.0,Parts per million,1.004167,1.5,1,17.0,AZ,6392017
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,ARIZONA,Maricopa,PHOENIX,2008-01-11,Parts per billion,34.0,49.0,19,46,Parts per million,0.006,0.016,10,14,Parts per billion,0.75,2.0,0,3.0,Parts per million,0.866667,2.1,0,,AZ,6392017
4,13,9997,4530 N 17TH AVENUE,ARIZONA,Maricopa,PHOENIX,2014-12-09,Parts per billion,26.416667,56.0,10,53,Parts per million,0.007375,0.021,10,19,Parts per billion,2.254167,4.5,8,6.0,Parts per million,1.1875,1.9,1,22.0,AZ,6392017
4,13,9997,4530 N 17TH AVENUE,ARIZONA,Maricopa,PHOENIX,2006-05-16,Parts per billion,17.833333,46.0,0,43,Parts per million,0.039,0.064,10,64,Parts per billion,1.333333,3.0,0,4.0,Parts per million,0.704167,1.5,1,17.0,AZ,6392017
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,ARIZONA,Maricopa,PHOENIX,2001-04-12,Parts per billion,28.541667,64.0,20,62,Parts per million,0.023792,0.044,11,37,Parts per billion,0.44,1.3,8,,Parts per million,0.625,1.8,21,,AZ,6392017
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,ARIZONA,Maricopa,PHOENIX,2012-05-15,Parts per billion,19.583333,54.0,23,51,Parts per million,0.046583,0.069,10,80,Parts per billion,0.9375,1.3,20,,Parts per million,0.4125,0.7,0,8.0,AZ,6392017
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,ARIZONA,Maricopa,PHOENIX,2002-09-23,Parts per billion,38.227273,66.0,20,64,Parts per million,0.0219,0.061,10,54,Parts per billion,2.5,7.0,0,10.0,Parts per million,1.317391,3.0,22,,AZ,6392017
4,13,9997,4530 N 17TH AVENUE,ARIZONA,Maricopa,PHOENIX,2006-08-26,Parts per billion,12.35,33.9,23,31,Parts per million,0.025375,0.047,10,40,Parts per billion,2.2125,3.0,8,,Parts per million,0.3625,0.5,0,6.0,AZ,6392017
4,13,9997,4530 N 17TH AVENUE,ARIZONA,Maricopa,PHOENIX,2006-01-26,Parts per billion,37.75,58.0,18,55,Parts per million,0.010792,0.03,10,25,Parts per billion,3.628571,5.0,23,,Parts per million,1.083333,1.6,23,18.0,AZ,6392017
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,ARIZONA,Maricopa,PHOENIX,2001-12-24,Parts per billion,33.909091,50.0,21,47,Parts per million,0.01075,0.029,11,25,Parts per billion,4.671429,8.0,8,,Parts per million,1.379167,2.2,10,25.0,AZ,6392017
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,ARIZONA,Maricopa,PHOENIX,2008-04-04,Parts per billion,29.208333,63.0,21,61,Parts per million,0.024708,0.051,11,43,Parts per billion,2.75,6.0,22,9.0,Parts per million,0.529167,2.0,22,,AZ,6392017
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,ARIZONA,Maricopa,PHOENIX,2001-06-12,Parts per billion,16.380952,35.0,22,33,Parts per million,0.024458,0.039,10,33,Parts per billion,0.73913,3.0,6,4.0,Parts per million,0.330435,1.1,6,,AZ,6392017
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,ARIZONA,Maricopa,PHOENIX,2008-09-02,Parts per billion,19.916667,34.0,0,32,Parts per million,0.028625,0.06,11,51,Parts per billion,1.1625,2.0,11,,Parts per million,0.036364,0.1,20,,AZ,6392017
4,13,9997,4530 N 17TH AVENUE,ARIZONA,Maricopa,PHOENIX,2014-02-12,Parts per billion,27.363636,45.0,20,42,Parts per million,0.014,0.035,10,32,Parts per billion,1.425,2.3,8,,Parts per million,0.8375,1.2,2,14.0,AZ,6392017
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,ARIZONA,Maricopa,PHOENIX,2012-01-07,Parts per billion,23.166667,38.0,18,36,Parts per million,0.01675,0.027,10,23,Parts per billion,1.416667,4.0,12,6.0,Parts per million,0.7125,1.6,0,18.0,AZ,6392017
4,13,9997,4530 N 17TH AVENUE,ARIZONA,Maricopa,PHOENIX,2006-06-30,Parts per billion,13.458333,35.0,6,33,Parts per million,0.049417,0.071,10,87,Parts per billion,1.725,2.0,2,,Parts per million,0.420833,0.6,7,7.0,AZ,6392017
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,ARIZONA,Maricopa,PHOENIX,2002-01-27,Parts per billion,38.583333,65.0,0,63,Parts per million,0.009583,0.022,9,19,Parts per billion,3.125,7.6,23,,Parts per million,1.608333,5.7,0,,AZ,6392017
4,13,9997,4530 N 17TH AVENUE,ARIZONA,Maricopa,PHOENIX,2010-05-10,Parts per billion,9.5,32.0,21,30,Parts per million,0.048333,0.062,11,58,Parts per billion,1.0,1.0,0,1.0,Parts per million,0.308333,0.5,20,,AZ,6392017
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,ARIZONA,Maricopa,PHOENIX,2005-12-30,Parts per billion,38.833333,57.0,21,54,Parts per million,0.006292,0.015,9,13,Parts per billion,2.458333,6.0,21,9.0,Parts per million,1.025,1.9,23,22.0,AZ,6392017
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,ARIZONA,Maricopa,PHOENIX,2015-08-25,Parts per billion,10.333333,21.0,6,20,Parts per million,0.042542,0.056,11,54,Parts per billion,1.375,2.0,8,3.0,Parts per million,0.266667,0.5,13,,AZ,6392017
4,13,9997,4530 N 17TH AVENUE,ARIZONA,Maricopa,PHOENIX,2013-03-07,Parts per billion,27.777778,47.0,20,44,Parts per million,0.023542,0.047,10,44,Parts per billion,1.247826,2.1,23,3.0,Parts per million,0.3875,0.7,1,8.0,AZ,6392017
4,13,9997,4530 N 17TH AVENUE,ARIZONA,Maricopa,PHOENIX,2005-03-12,Parts per billion,27.333333,50.0,20,47,Parts per million,0.02025,0.047,10,40,Parts per billion,4.791667,7.0,1,10.0,Parts per million,1.125,2.3,1,,AZ,6392017
